0,0,AT,CN,IB,IR,OB,OT,RF,TB,UR,,class,guid,segment_no,equal
8,UR,0.13,0,0.09,0,0.01,0.14,0.02,0,0.61,,UR,5ebfad44-0001-6ce9-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.09,0,0.01,0.14,0.02,0,0.61,,UR,5ebfad44-0001-6ced-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.09,0,0,0.14,0.03,0,0.61,,UR,5ebfad44-0001-6cf1-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.12,0,0.09,0,0,0.14,0.03,0,0.62,,UR,5ebfad44-0001-6cf5-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.12,0,0.07,0,0.01,0.14,0.02,0,0.64,,UR,5ebfad44-0001-6cf9-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.12,0,0.07,0,0,0.14,0.03,0,0.64,,UR,5ebfad44-0001-6cfd-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.13,0.03,0,0.64,,UR,5ebfad44-0001-6d01-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.07,0,0.01,0.12,0.02,0,0.64,,UR,5ebfad44-0001-6d05-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.07,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6d09-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.11,0.04,0,0.65,,UR,5ebfad44-0001-6d0d-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.11,0.04,0,0.65,,UR,5ebfad44-0001-6d11-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.07,0,0.01,0.11,0.02,0,0.65,,UR,5ebfad44-0001-6d15-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.11,0.04,0,0.65,,UR,5ebfad44-0001-6d19-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.08,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6d1d-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.08,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6d21-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.08,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6d25-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.08,0,0.01,0.11,0.01,0,0.65,,UR,5ebfad44-0001-6d29-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.08,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6d2d-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.08,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6d31-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.12,0,0.08,0,0.01,0.11,0.01,0,0.67,,UR,5ebfad44-0001-6d35-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.09,0,0.08,0,0.01,0.12,0.01,0,0.69,,UR,5ebfad44-0001-6d39-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.06,0,0.08,0,0.01,0.13,0.02,0,0.7,,UR,5ebfad44-0001-6d3d-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.06,0,0.08,0,0.01,0.13,0.02,0,0.7,,UR,5ebfad44-0001-6d41-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.05,0,0.08,0,0,0.13,0.04,0,0.7,,UR,5ebfad44-0001-6d45-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.06,0,0.08,0,0.01,0.13,0.02,0,0.7,,UR,5ebfad44-0001-6d49-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.11,0.04,0,0.65,,UR,5ebfad44-0001-6d4d-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.01,0.02,0.05,0.12,0.02,0.25,0.48,0,0.05,,IR,5ebfad44-0001-6d59-3135-383936323032,xmed-Z4-SS9-1,0
6,RF,0.07,0.02,0.05,0.16,0,0.05,0.65,0,0,,IR,5ebfad44-0001-6d5d-3135-383936323032,xmed-Z4-SS9-1,0
6,RF,0.03,0,0,0.02,0,0.01,0.94,0,0,,IR,5ebfad44-0001-6d61-3135-383936323032,xmed-Z4-SS9-1,0
6,RF,0.08,0,0.03,0.15,0,0.01,0.73,0,0,,IR,5ebfad44-0001-6d65-3135-383936323032,xmed-Z4-SS9-1,0
6,RF,0.15,0,0,0.1,0.01,0.02,0.72,0,0,,IR,5ebfad44-0001-6d69-3135-383936323032,xmed-Z4-SS9-1,0
6,RF,0.24,0,0.03,0.27,0,0.01,0.45,0,0,,IR,5ebfad44-0001-6d6d-3135-383936323032,xmed-Z4-SS9-1,0
0,AT,0.56,0,0,0.31,0,0.03,0.1,0,0,,IR,5ebfad44-0001-6d71-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.29,0,0.02,0.33,0,0.03,0.33,0,0,,IR,5ebfad44-0001-6d75-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.09,0,0.01,0.13,0.02,0,0.61,,UR,5ebfad44-0001-6d79-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.09,0,0,0.13,0.03,0,0.61,,UR,5ebfad44-0001-6d7d-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.09,0,0,0.13,0.03,0,0.61,,UR,5ebfad44-0001-6d81-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.09,0,0.01,0.13,0.02,0,0.61,,UR,5ebfad44-0001-6d85-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.09,0,0.01,0.13,0.02,0,0.62,,UR,5ebfad44-0001-6d89-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0.01,0.13,0.02,0,0.64,,UR,5ebfad44-0001-6d8d-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.13,0.03,0,0.64,,UR,5ebfad44-0001-6d91-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0.01,0.13,0.02,0,0.64,,UR,5ebfad44-0001-6d95-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.07,0,0.01,0.12,0.02,0,0.64,,UR,5ebfad44-0001-6d99-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.07,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6d9d-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.11,0.04,0,0.65,,UR,5ebfad44-0001-6da1-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.11,0.04,0,0.65,,UR,5ebfad44-0001-6da5-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.07,0,0.01,0.11,0.02,0,0.65,,UR,5ebfad44-0001-6da9-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.07,0,0,0.11,0.04,0,0.65,,UR,5ebfad44-0001-6dad-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.08,0,0.01,0.11,0.01,0,0.65,,UR,5ebfad44-0001-6db1-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.08,0,0.01,0.11,0.01,0,0.65,,UR,5ebfad44-0001-6db5-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.08,0,0.01,0.11,0.01,0,0.65,,UR,5ebfad44-0001-6db9-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.08,0,0.01,0.11,0.01,0,0.65,,UR,5ebfad44-0001-6dbd-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.13,0,0.08,0,0,0.11,0.03,0,0.65,,UR,5ebfad44-0001-6dc1-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.08,0,0.01,0.11,0.01,0,0.65,,UR,5ebfad44-0001-6dc5-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.12,0,0.08,0,0.01,0.11,0.01,0,0.67,,UR,5ebfad44-0001-6dc9-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.1,0,0.08,0,0,0.11,0.03,0,0.68,,UR,5ebfad44-0001-6dcd-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.08,0,0.08,0,0.01,0.12,0.02,0,0.69,,UR,5ebfad44-0001-6dd1-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.08,0,0.08,0,0.01,0.13,0.01,0,0.69,,UR,5ebfad44-0001-6dd5-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.07,0,0.08,0,0,0.12,0.04,0,0.69,,UR,5ebfad44-0001-6dd9-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.08,0,0.08,0,0.01,0.12,0.01,0,0.7,,UR,5ebfad44-0001-6ddd-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.08,0,0.08,0,0.01,0.12,0.01,0,0.7,,UR,5ebfad44-0001-6de1-3135-383936323032,xmed-Z4-SS9-1,1
8,UR,0.14,0,0.07,0,0.01,0.11,0.02,0,0.65,,UR,5ebfad44-0001-6de5-3135-383936323032,xmed-Z4-SS9-1,1
2,IB,0.15,0.02,0.29,0.15,0,0.18,0.05,0.03,0.13,,UR,5ebfad44-0001-6de9-3135-383936323032,xmed-Z4-SS9-1,0
2,IB,0.1,0,0.31,0.28,0.01,0,0.05,0.03,0.22,,UR,5ebfad44-0001-6e05-3135-383936323032,xmed-Z4-SS9-1,0
2,IB,0.09,0,0.31,0.28,0.01,0,0.06,0.03,0.22,,UR,5ebfad44-0001-6e21-3135-383936323032,xmed-Z4-SS9-1,0
2,IB,0.08,0,0.31,0.3,0.01,0,0.06,0.03,0.21,,UR,5ebfad44-0001-6e3d-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.08,0,0.3,0.31,0.01,0,0.06,0.03,0.21,,UR,5ebfad44-0001-6e59-3135-383936323032,xmed-Z4-SS9-1,0
2,IB,0.09,0,0.3,0.3,0.01,0,0.06,0.03,0.21,,UR,5ebfad44-0001-6e75-3135-383936323032,xmed-Z4-SS9-1,0
2,IB,0.09,0,0.3,0.29,0.01,0,0.07,0.03,0.21,,UR,5ebfad44-0001-6e91-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.1,0,0.29,0.31,0.01,0,0.07,0.03,0.19,,UR,5ebfad44-0001-6ead-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.11,0,0.29,0.31,0.01,0,0.06,0.03,0.19,,UR,5ebfad44-0001-6ec9-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.11,0,0.29,0.31,0.01,0,0.06,0.03,0.19,,UR,5ebfad44-0001-6ee5-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.12,0,0.28,0.31,0.01,0,0.06,0.03,0.19,,UR,5ebfad44-0001-6f01-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.12,0,0.26,0.34,0.01,0,0.05,0.03,0.19,,UR,5ebfad44-0001-6f1d-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.12,0,0.26,0.34,0.01,0,0.05,0.03,0.19,,UR,5ebfad44-0001-6f39-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.12,0,0.26,0.34,0.01,0,0.05,0.03,0.19,,UR,5ebfad44-0001-6f55-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.12,0,0.26,0.34,0.01,0,0.05,0.03,0.19,,UR,5ebfad44-0001-6f71-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.34,0.01,0,0.04,0.03,0.19,,UR,5ebfad44-0001-6f8d-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-6fa9-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-6fc5-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-6fe1-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-6ffd-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-7019-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-7035-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-7051-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-706d-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.13,0,0.26,0.35,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-7089-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.14,0,0.26,0.34,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-70a5-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.12,0,0.26,0.36,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-70c1-3135-383936323032,xmed-Z4-SS9-1,0
3,IR,0.12,0,0.26,0.36,0,0,0.04,0.03,0.19,,UR,5ebfad44-0001-70dd-3135-383936323032,xmed-Z4-SS9-1,0
5,OT,0.14,0.05,0.07,0.1,0.01,0.54,0.06,0,0.03,,IR,5ebfad44-0001-70f9-3135-383936323032,xmed-Z4-SS9-1,0
6,RF,0.2,0.01,0.11,0.17,0.02,0.01,0.47,0.01,0,,RF,5ebfad44-0001-c789-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.23,0.01,0.06,0.18,0.01,0.01,0.48,0.01,0.01,,RF,5ebfad44-0001-c78d-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.23,0.01,0.06,0.18,0.01,0.01,0.48,0.01,0.01,,RF,5ebfad44-0001-c791-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.24,0.01,0.05,0.16,0.01,0.03,0.48,0.01,0.01,,RF,5ebfad44-0001-c795-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.01,0,0,0.01,0,0,0.98,0,0,,RF,5ebfad44-0001-c799-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0,0,0,0.01,0,0,0.99,0,0,,RF,5ebfad44-0001-c79d-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.01,0,0,0.01,0,0,0.98,0,0,,RF,5ebfad44-0001-c7a1-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.01,0,0,0,0,0,0.99,0,0,,RF,5ebfad44-0001-c7a5-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.03,0,0,0.01,0,0,0.96,0,0,,RF,5ebfad44-0001-c7a9-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.03,0,0,0.01,0,0,0.96,0,0,,RF,5ebfad44-0001-c7ad-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.03,0,0,0.01,0,0,0.96,0,0,,RF,5ebfad44-0001-c7b1-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.03,0,0,0,0,0,0.97,0,0,,RF,5ebfad44-0001-c7b5-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.06,0,0.03,0,0,0.14,0.75,0,0.02,,RF,5ebfad44-0001-c7b9-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.05,0,0.03,0,0,0.13,0.77,0,0.02,,RF,5ebfad44-0001-c7bd-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.08,0,0,0,0,0,0.9,0,0.02,,RF,5ebfad44-0001-c7c1-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0.07,0,0,0,0,0,0.91,0,0.02,,RF,5ebfad44-0001-c7c5-3135-383936323032,xmed-Z4-SS9-1,1
6,RF,0,0,0,0,0,0,1,0,0,,RF,5ebfad44-0001-c7c9-3135-383936323032,xmed-Z4-SS9-1,1
0,AT,0.61,0,0.02,0.17,0,0.07,0.13,0,0,,CN,5ec1e069-0000-01e4-3135-383937363930,xmed-Z4-SS9-1,0
5,OT,0.03,0.37,0.01,0,0.01,0.54,0.04,0,0,,CN,5ec1e069-0000-024e-3135-383937363936,xmed-Z4-SS9-1,0
5,OT,0.01,0.41,0,0,0.01,0.53,0.04,0,0,,CN,5ec1e069-0000-02b7-3135-383937363936,xmed-Z4-SS9-1,0
5,OT,0.06,0,0,0.01,0,0.81,0,0.02,0.1,,OT,5ec33218-0000-0ca0-3135-383938353436,xmed-Z4-SS9-1,1
5,OT,0.25,0,0.06,0.02,0,0.62,0,0,0.05,,OT,5ec33218-0000-0ca4-3135-383938353436,xmed-Z4-SS9-1,1
0,AT,0.5,0,0.08,0.02,0,0.34,0.01,0,0.05,,OT,5ec33218-0000-0ca8-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.51,0,0.07,0.02,0,0.34,0.01,0,0.05,,OT,5ec33218-0000-0cac-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.52,0,0.07,0.02,0,0.34,0,0,0.05,,OT,5ec33218-0000-0cb0-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.52,0,0.08,0.01,0,0.35,0,0,0.04,,OT,5ec33218-0000-0cb4-3135-383938353436,xmed-Z4-SS9-1,0
5,OT,0.04,0.12,0,0,0,0.82,0,0,0.02,,OT,5ec33218-0000-0cb8-3135-383938353436,xmed-Z4-SS9-1,1
0,AT,0.44,0,0.1,0.02,0,0.36,0.02,0,0.06,,OT,5ec33218-0000-0cbc-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.49,0,0.08,0.02,0,0.35,0.01,0,0.05,,OT,5ec33218-0000-0cc0-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.5,0,0.08,0.02,0,0.34,0.01,0,0.05,,OT,5ec33218-0000-0cc4-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.51,0,0.08,0.01,0,0.35,0.01,0,0.04,,OT,5ec33218-0000-0cc8-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.52,0,0.07,0.02,0,0.34,0,0,0.05,,OT,5ec33218-0000-0ccc-3135-383938353436,xmed-Z4-SS9-1,0
0,AT,0.44,0,0.09,0.03,0,0.35,0.03,0,0.06,,OT,5ec33218-0000-0cd0-3135-383938353436,xmed-Z4-SS9-1,0
5,OT,0.02,0.35,0,0,0,0.63,0,0,0,,OT,5ec33218-0000-1974-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.08,0.01,0.03,0.02,0,0.63,0.19,0,0.04,,OT,5ec33218-0000-1978-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.09,0,0,0,0,0.57,0.34,0,0,,OT,5ec33218-0000-197c-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.05,0.02,0,0,0.01,0.67,0.25,0,0,,OT,5ec33218-0000-1980-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.05,0.02,0,0,0.01,0.67,0.25,0,0,,OT,5ec33218-0000-1984-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.05,0.02,0,0,0.02,0.66,0.25,0,0,,OT,5ec33218-0000-1988-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.05,0.02,0,0,0.02,0.66,0.25,0,0,,OT,5ec33218-0000-198c-3135-383938363733,xmed-Z4-SS9-1,1
0,AT,0.62,0,0,0.06,0,0.28,0.04,0,0,,OT,5ec33218-0000-1990-3135-383938363733,xmed-Z4-SS9-1,0
5,OT,0.14,0,0,0,0,0.52,0.33,0,0.01,,OT,5ec33218-0000-1994-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.09,0,0,0,0,0.57,0.34,0,0,,OT,5ec33218-0000-1998-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.05,0.02,0,0,0.02,0.65,0.26,0,0,,OT,5ec33218-0000-199c-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.05,0.02,0,0,0.02,0.65,0.26,0,0,,OT,5ec33218-0000-19a0-3135-383938363733,xmed-Z4-SS9-1,1
5,OT,0.05,0.02,0,0,0.02,0.66,0.25,0,0,,OT,5ec33218-0000-19a4-3135-383938363733,xmed-Z4-SS9-1,1
0,AT,0.44,0,0.1,0,0,0.37,0.02,0,0.07,,OT,5ec33218-0000-1af8-3135-383938363834,xmed-Z4-SS9-1,0
0,AT,0.44,0,0.09,0.01,0,0.37,0.02,0,0.07,,OT,5ec33218-0000-1be6-3135-383938363836,xmed-Z4-SS9-1,0
0,AT,0.5,0,0.11,0.01,0,0.32,0.01,0,0.05,,OT,5ec33218-0000-1d04-3135-383938363935,xmed-Z4-SS9-1,0
0,AT,0.5,0,0.09,0.01,0,0.34,0.01,0,0.05,,OT,5ec33218-0000-1e2e-3135-383938373032,xmed-Z4-SS9-1,0
0,AT,0.78,0.03,0.01,0.01,0,0.14,0.01,0,0.02,,OT,5ec5d096-0000-00e1-3135-393030323738,xmed-Z4-SS9-1,0
0,AT,0.29,0,0.12,0.12,0.02,0.03,0.18,0.21,0.03,,UR,5f1a35e5-0000-2c98-3135-393535393236,xmed-Z4-SS9-1,0
2,IB,0.23,0.02,0.42,0.17,0.01,0.02,0.03,0.03,0.07,,UR,5f1a35e5-0000-2cc8-3135-393535393236,xmed-Z4-SS9-1,0
8,UR,0.06,0,0.08,0,0.01,0.13,0.02,0,0.7,,UR,5f1a35e5-0000-2ce0-3135-393535393237,xmed-Z4-SS9-1,1
8,UR,0.05,0,0.08,0,0,0.13,0.04,0,0.7,,UR,5f1a35e5-0000-2ce4-3135-393535393237,xmed-Z4-SS9-1,1
8,UR,0.07,0,0.08,0,0,0.12,0.04,0,0.69,,UR,5f1a35e5-0000-2ce8-3135-393535393237,xmed-Z4-SS9-1,1
8,UR,0.07,0,0.08,0,0,0.13,0.04,0,0.68,,UR,5f1a35e5-0000-2cec-3135-393535393237,xmed-Z4-SS9-1,1
0,AT,0.32,0,0.09,0.13,0.03,0.02,0.18,0.21,0.02,,UR,5f1e26bc-0000-0200-3135-393538313336,xmed-Z4-SS9-1,0
5,OT,0.15,0.07,0.22,0.16,0.04,0.24,0.04,0.01,0.07,,UR,5f1e26bc-0000-0230-3135-393538313336,xmed-Z4-SS9-1,0
8,UR,0.06,0,0.1,0.01,0,0.11,0.03,0,0.69,,UR,5f1e26bc-0000-0248-3135-393538313338,xmed-Z4-SS9-1,1
8,UR,0.05,0,0.09,0.01,0,0.11,0.03,0,0.71,,UR,5f1e26bc-0000-024c-3135-393538313338,xmed-Z4-SS9-1,1
8,UR,0.06,0,0.09,0.01,0,0.11,0.01,0,0.72,,UR,5f1e26bc-0000-0250-3135-393538313338,xmed-Z4-SS9-1,1
8,UR,0.05,0,0.09,0.01,0,0.11,0.03,0,0.71,,UR,5f1e26bc-0000-0254-3135-393538313338,xmed-Z4-SS9-1,1
6,RF,0.07,0.08,0,0.07,0,0.06,0.71,0,0.01,,RF,5f58295d-0000-2b00-3135-393936353733,xmed-Z4-SS9-1,1
6,RF,0.25,0.08,0,0.08,0,0.08,0.5,0,0.01,,RF,5f58295d-0000-2b0c-3135-393936353733,xmed-Z4-SS9-1,1
6,RF,0.09,0.08,0,0.07,0,0.06,0.69,0,0.01,,RF,5f58295d-0000-2b24-3135-393936353733,xmed-Z4-SS9-1,1
6,RF,0.06,0.08,0,0.06,0,0.07,0.72,0,0.01,,RF,5f58295d-0000-2d28-3135-393936353735,xmed-Z4-SS9-1,1
6,RF,0.06,0.08,0,0.07,0,0.07,0.71,0,0.01,,RF,5f58295d-0000-2d34-3135-393936353735,xmed-Z4-SS9-1,1
6,RF,0.05,0,0.08,0.36,0.04,0.04,0.43,0,0,,RF,5f58295d-0000-2dd4-3135-393937303138,xmed-Z4-SS9-1,1
3,IR,0.06,0,0.07,0.41,0.05,0.02,0.39,0,0,,RF,5f58295d-0000-2dd8-3135-393937303139,xmed-Z4-SS9-1,0
6,RF,0.05,0,0.08,0.36,0.04,0.04,0.43,0,0,,RF,5f58295d-0000-2ddc-3135-393937303230,xmed-Z4-SS9-1,1
3,IR,0.06,0,0.07,0.41,0.05,0.02,0.39,0,0,,RF,5f58295d-0000-2de0-3135-393937303231,xmed-Z4-SS9-1,0
6,RF,0.05,0,0.09,0.38,0.04,0.04,0.4,0,0,,RF,5f58295d-0000-2de4-3135-393937303233,xmed-Z4-SS9-1,1
3,IR,0.19,0.01,0.11,0.4,0.06,0.04,0.18,0,0.01,,IR,5f640709-0000-05f3-3136-303034303632,xmed-Z4-SS9-1,1
3,IR,0.15,0.04,0.04,0.37,0.18,0.11,0.05,0.03,0.03,,IR,5f640709-0000-0854-3136-303034303734,xmed-Z4-SS9-1,1
2,IB,0.05,0.03,0.44,0.03,0.09,0.14,0.04,0,0.18,,IB,5f6c9bef-0000-01e0-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.07,0.03,0,0.09,0,0.04,0.76,0,0.01,,IB,5f6c9bef-0000-020c-3136-303039353339,xmed-Z4-SS9-1,0
6,RF,0.06,0.03,0,0.09,0,0.04,0.77,0,0.01,,RF,5f6c9bef-0000-020f-3136-303039353339,xmed-Z4-SS9-1,1
2,IB,0.15,0,0.64,0.08,0.05,0,0.06,0,0.02,,IB,5f6c9bef-0000-0212-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.05,0.01,0.07,0.34,0.07,0.04,0.37,0,0.05,,RF,5f6c9bef-0000-0245-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0,0,0,0,0,0,1,0,0,,RF,5f6c9bef-0000-0248-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0,0,0,0,0,0,1,0,0,,RF,5f6c9bef-0000-024b-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.15,0.01,0.11,0.32,0,0.03,0.36,0,0.02,,RF,5f6c9bef-0000-024e-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.14,0.01,0.08,0.35,0,0.03,0.36,0.01,0.02,,RF,5f6c9bef-0000-0251-3136-303039353339,xmed-Z4-SS9-1,1
3,IR,0.06,0.02,0.19,0.46,0,0.06,0.19,0,0.02,,RF,5f6c9bef-0000-0254-3136-303039353339,xmed-Z4-SS9-1,0
3,IR,0.07,0.02,0.15,0.51,0,0.04,0.18,0.01,0.02,,RF,5f6c9bef-0000-0257-3136-303039353339,xmed-Z4-SS9-1,0
6,RF,0.07,0,0,0,0,0,0.91,0,0.02,,RF,5f6c9bef-0000-025a-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.07,0,0,0,0,0,0.91,0,0.02,,RF,5f6c9bef-0000-025d-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.07,0,0,0,0,0,0.91,0,0.02,,RF,5f6c9bef-0000-0260-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.07,0,0,0,0,0,0.91,0,0.02,,RF,5f6c9bef-0000-0263-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.06,0.08,0.01,0.07,0,0.07,0.7,0,0.01,,RF,5f6c9bef-0000-0266-3136-303039353339,xmed-Z4-SS9-1,1
6,RF,0.06,0,0.07,0.39,0.05,0.02,0.41,0,0,,RF,5f6c9bef-0000-0269-3136-303039353339,xmed-Z4-SS9-1,1
