class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,maxFaceMass,segment_no,edgeCount
CN,5b8c7ab1-0006-10a2-3135-333539353732,428000,-4687.699025,3026.62343,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10a6-3135-333539353732,428000,-4319.902601,3032.679432,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10aa-3135-333539353732,428000,-4304.296649,3036.20849,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10ae-3135-333539353732,428000,-4072.123637,3038.873906,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10b2-3135-333539353732,428000,-4087.886437,3041.618746,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10b6-3135-333539353732,428000,-2927.876363,3038.873906,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10ba-3135-333539353732,428000,-2912.113563,3041.618746,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10be-3135-333539353732,428000,-2680.097399,3032.679432,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10c2-3135-333539353732,428000,-2695.703351,3036.20849,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10c6-3135-333539353732,428000,-2328.063775,3023.87859,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10ca-3135-333539353732,428000,-2312.300975,3026.62343,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10ce-3135-333539353732,428000,-2080.284811,3017.684116,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10d2-3135-333539353732,428000,-2095.890763,3021.213174,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10d6-3135-333539353732,428000,-1728.251187,3008.883276,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10da-3135-333539353732,428000,-1712.488388,3011.628115,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10de-3135-333539353732,428000,-1480.472223,3002.688802,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10e2-3135-333539353732,428000,-1496.078176,3006.21786,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10e6-3135-333539353732,428000,-1128.4386,2993.887961,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10ea-3135-333539353732,428000,-1112.6758,2996.632801,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10ee-3135-333539353732,428000,-880.6596354,2987.693487,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10f2-3135-333539353732,428000,-896.2655877,2991.222545,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10f6-3135-333539353732,428000,-528.6260117,2978.892647,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10fa-3135-333539353732,428000,-512.8632119,2981.637486,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-10fe-3135-333539353732,428000,-280.8470476,2972.698172,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1102-3135-333539353732,428000,-296.4529999,2976.227231,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1106-3135-333539353732,428000,71.18657617,2963.897332,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-110a-3135-333539353732,428000,86.94937592,2966.642172,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-110e-3135-333539353732,428000,318.9655403,2957.702858,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1112-3135-333539353732,428000,303.359588,2961.231916,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1116-3135-333539353732,428000,670.999164,2948.902017,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-111a-3135-333539353732,428000,686.7619638,2951.646857,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-111e-3135-333539353732,428000,918.7781281,2942.707543,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1122-3135-333539353732,428000,903.1721758,2946.236601,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1126-3135-333539353732,428000,1270.811752,2933.906703,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-112a-3135-333539353732,428000,1286.574552,2936.651542,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-112e-3135-333539353732,428000,1518.590716,2927.712229,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1132-3135-333539353732,428000,1502.984764,2931.241287,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1136-3135-333539353732,428000,1870.62434,2918.911388,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-113a-3135-333539353732,428000,1886.387139,2921.656228,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-113e-3135-333539353732,428000,2118.403304,2912.716914,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1142-3135-333539353732,428000,2102.797352,2916.245972,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1146-3135-333539353732,428000,2470.436928,2903.916074,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-114a-3135-333539353732,428000,2486.199727,2906.660913,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-114e-3135-333539353732,428000,2718.215892,2897.721599,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1152-3135-333539353732,428000,2702.609939,2901.250658,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1156-3135-333539353732,428000,3070.249515,2888.920759,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-115a-3135-333539353732,428000,3086.012315,2891.665599,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-115e-3135-333539353732,428000,3318.028479,2882.726285,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1162-3135-333539353732,428000,3302.422527,2886.255343,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1166-3135-333539353732,428000,4269.874691,2858.93013,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-116a-3135-333539353732,428000,4285.637491,2861.674969,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-116e-3135-333539353732,428000,4517.653655,2852.735655,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1172-3135-333539353732,428000,4502.047703,2856.264714,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1176-3135-333539353732,428000,4869.687279,2843.934815,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-117a-3135-333539353732,428000,4885.450079,2846.679655,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-117e-3135-333539353732,428000,5117.466243,2837.740341,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1182-3135-333539353732,428000,5101.860291,2841.269399,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1186-3135-333539353732,428000,5469.499867,2828.939501,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-118a-3135-333539353732,428000,5485.262667,2831.68434,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-118e-3135-333539353732,428000,5717.278831,2822.745026,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1192-3135-333539353732,428000,5701.672879,2826.274085,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1196-3135-333539353732,428000,6069.312455,2813.944186,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-119a-3135-333539353732,428000,6085.075254,2816.689025,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-119e-3135-333539353732,428000,6317.091419,2807.749712,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11a2-3135-333539353732,428000,6301.485466,2811.27877,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11a6-3135-333539353732,428000,6669.125042,2798.948871,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11aa-3135-333539353732,428000,6684.887842,2801.693711,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11ae-3135-333539353732,428000,6916.904007,2792.754397,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11b2-3135-333539353732,428000,6901.298054,2796.283455,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11b6-3135-333539353732,428000,7268.93763,2783.953557,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11ba-3135-333539353732,428000,7284.70043,2786.698396,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11be-3135-333539353732,428000,7516.716594,2777.759082,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11c2-3135-333539353732,428000,7501.110642,2781.288141,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11c6-3135-333539353732,428000,7868.750218,2768.958242,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11ca-3135-333539353732,428000,7884.513018,2771.703082,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11ce-3135-333539353732,428000,8116.529182,2762.763768,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11d2-3135-333539353732,428000,8100.92323,2766.292826,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11d6-3135-333539353732,428000,8468.562806,2753.962928,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11da-3135-333539353732,428000,8484.325606,2756.707767,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11de-3135-333539353732,428000,8716.34177,2747.768453,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11e2-3135-333539353732,428000,8700.735818,2751.297512,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11e6-3135-333539353732,428000,9068.375394,2738.967613,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11ea-3135-333539353732,428000,9084.138194,2741.712452,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11ee-3135-333539353732,428000,9316.154358,2732.773139,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11f2-3135-333539353732,428000,9300.548406,2736.302197,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11f6-3135-333539353732,428000,9668.187982,2723.972298,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11fa-3135-333539353732,428000,9683.950781,2726.717138,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-11fe-3135-333539353732,428000,9915.966946,2717.777824,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1202-3135-333539353732,428000,9900.360994,2721.306882,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1206-3135-333539353732,428000,10268.00057,2708.976984,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-120a-3135-333539353732,428000,10283.76337,2711.721823,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-120e-3135-333539353732,428000,10515.77953,2702.782509,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1212-3135-333539353732,428000,10500.17358,2706.311568,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1216-3135-333539353732,428000,-19027.9402,2695.763737,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-121a-3135-333539353732,428000,-19055.93196,2695.08633,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-121e-3135-333539353732,428000,-3732.910171,3078.141224,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1222-3135-333539353732,428000,-3760.90138,3077.441442,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1226-3135-333539353732,428000,-3239.098608,3077.44144,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-122a-3135-333539353732,428000,-3267.08984,3078.141223,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-122e-3135-333539353732,428000,12055.93197,2695.086329,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1232-3135-333539353732,428000,12027.94019,2695.763736,86400,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1236-3135-333539353732,428000,-11517.65366,2852.735655,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-123a-3135-333539353732,428000,-11502.0477,2856.264714,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-123e-3135-333539353732,428000,-11269.87469,2858.93013,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1242-3135-333539353732,428000,-11285.63749,2861.674969,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1246-3135-333539353732,428000,3670.062103,2873.925444,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-124a-3135-333539353732,428000,3685.824903,2876.670284,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-124e-3135-333539353732,428000,3917.841067,2867.73097,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1252-3135-333539353732,428000,3902.235115,2871.260028,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-c753-3135-333539353935,428000,4350.000065,659.9999979,48000.00544,scw-C3-JD-24,12
CN,5b8c7ab1-0006-c757-3135-333539353935,428000,4350.000065,1509.999998,48000.00544,scw-C3-JD-24,12
CN,5b8c7ab1-0006-c75b-3135-333539353935,428000,4350.000065,2341.999998,48000.00544,scw-C3-JD-24,12
CN,5b8c7ab1-0006-c75f-3135-333539353935,428000,4224.500065,659.9999917,94800.01074,scw-C3-JD-24,12
CN,5b8c7ab1-0006-c762-3135-333539353935,428000,4224.500065,1509.999992,94800.01074,scw-C3-JD-24,12
CN,5b8c7ab1-0006-c765-3135-333539353935,428000,4224.500065,2341.999992,94800.01074,scw-C3-JD-24,12
CN,5b8c7ab1-0006-d01b-3135-333539363030,428000,-11350.00006,659.9999979,48000.00544,scw-C3-JD-24,12
CN,5b8c7ab1-0006-d020-3135-333539363030,428000,-11350.00006,1509.999998,48000.00544,scw-C3-JD-24,12
CN,5b8c7ab1-0006-d025-3135-333539363030,428000,-11350.00006,2341.999998,48000.00544,scw-C3-JD-24,12
CN,5b8c7ab1-0006-d2d3-3135-333539363030,428000,-11224.50006,659.9999917,94800.01074,scw-C3-JD-24,12
CN,5b8c7ab1-0006-d2d7-3135-333539363030,428000,-11224.50006,1509.999992,94800.01074,scw-C3-JD-24,12
CN,5b8c7ab1-0006-d2db-3135-333539363030,428000,-11224.50006,2341.999992,94800.01074,scw-C3-JD-24,12
AT,5b99a857-0000-066a-3135-333638303635,433128,13209.3665,2172.516008,689014.3818,scw-C3-JD-24,12
AT,5b99a857-0000-067f-3135-333638303635,433654,13209.3665,2172.516008,689014.3818,scw-C3-JD-24,12
AT,5b99a857-0000-07c6-3135-333638303635,432485.2775,13839.39816,1953.125744,253948.3084,scw-C3-JD-24,12
AT,5b99a857-0000-0cbf-3135-333638303635,432124.0218,13045.56652,2280.977643,922334.3688,scw-C3-JD-24,12
AT,5b99a857-0000-0cdc-3135-333638303635,432813.9305,13124.27239,1534.698669,801055.7399,scw-C3-JD-24,12
AT,5b99a857-0000-16d1-3135-333638303635,432919.3187,14015.83322,2034.478726,74441.83893,scw-C3-JD-24,12
AT,5b99a857-0000-16d5-3135-333638303635,432919.3206,13667.80386,1997.170435,74441.83891,scw-C3-JD-24,12
AT,5b99a857-0000-16d9-3135-333638303635,432919.3198,13841.81858,2015.824708,74441.83893,scw-C3-JD-24,12
AT,5b99a857-0000-16dd-3135-333638303635,432720.1937,13652.48361,2134.311208,175759.7959,scw-C3-JD-24,12
AT,5b99a857-0000-16ed-3135-333638303635,432447.2356,13852.91318,1920.026164,201894.7766,scw-C3-JD-24,12
AT,5b99a857-0000-16fb-3135-333638303635,433224.9243,13784.3867,2619.733035,54164.21084,scw-C3-JD-24,12
AT,5b99a857-0000-1707-3135-333638303635,432720.1918,14000.51297,2171.619499,175759.7959,scw-C3-JD-24,12
AT,5b99a857-0000-170f-3135-333638303635,432519.487,13982.22012,2338.560955,54841.83891,scw-C3-JD-24,12
AT,5b99a857-0000-1713-3135-333638303635,432519.4889,13634.19076,2301.252665,54841.8389,scw-C3-JD-24,12
AT,5b99a857-0000-1717-3135-333638303635,432519.4881,13808.20548,2319.906937,54841.8389,scw-C3-JD-24,12
AT,5b99a857-0000-1a79-3135-333638303635,432826.5943,13833.68634,2054.667398,3509.999996,scw-C3-JD-24,12
AT,5b99a857-0000-2480-3135-333638303635,433047.4313,13812.0444,2256.565093,3509.999996,scw-C3-JD-24,12
AT,5b99a857-0000-2484-3135-333638303635,433268.2682,13790.40246,2458.462787,3509.999996,scw-C3-JD-24,12
OT,5b9afa21-0000-1b49-3135-333638393333,442939.1053,-1198.852991,3208.384552,74240,scw-C3-JD-24,12
OT,5b9afa21-0000-1b51-3135-333638393333,442939.1053,13537.49171,1994.718093,115840,scw-C3-JD-24,144
OT,5b9afa21-0000-1b59-3135-333638393333,442939.1053,6801.146999,3008.384545,74240,scw-C3-JD-24,579
OT,5b9afa21-0000-1b61-3135-333638393333,442939.1053,-1200.00001,45.89473831,74240,scw-C3-JD-24,579
OT,5b9afa21-0000-1b69-3135-333638393333,442939.1053,7224.99999,45.89473829,74240,scw-C3-JD-24,777
OT,5b9afa21-0000-1b71-3135-333638393333,442797.5641,4100.24992,3040.001071,162500.0032,scw-C3-JD-24,524
OT,5b9afa21-0000-1b79-3135-333638393333,442797.5641,2499.999998,10.00000152,162500.0032,scw-C3-JD-24,12
OT,5b9afa21-0000-1b81-3135-333638393333,442935,13101.49953,2864.984408,66000,scw-C3-JD-24,45
OT,5b9afa21-0000-1b89-3135-333638393333,442939.1053,-5801.147067,3208.384556,74240,scw-C3-JD-24,45
OT,5b9afa21-0000-1b91-3135-333638393333,442939.1053,-20537.49177,1994.718093,115840,scw-C3-JD-24,45
OT,5b9afa21-0000-1b99-3135-333638393333,442939.1053,-13801.14706,3008.38455,74240,scw-C3-JD-24,115
OT,5b9afa21-0000-1ba1-3135-333638393333,442939.1053,-5800.000048,45.89473971,74240,scw-C3-JD-24,42
OT,5b9afa21-0000-1ba9-3135-333638393333,442939.1053,-14225.00005,45.89473972,74240,scw-C3-JD-24,42
OT,5b9afa21-0000-1bb1-3135-333638393333,442797.5641,-11100.24998,3040.001071,162500.0032,scw-C3-JD-24,130
OT,5b9afa21-0000-1bb9-3135-333638393333,442797.5641,-9500.000055,10.00000075,162500.0032,scw-C3-JD-24,115
OT,5b9afa21-0000-1bc1-3135-333638393333,442935,-20101.49959,2864.984408,66000,scw-C3-JD-24,45
OT,5b9afa21-0000-1bc9-3135-333638393333,443000,-1197.502424,3262.471284,41759.89199,scw-C3-JD-24,45
OT,5b9afa21-0000-1bcc-3135-333638393333,442917.3334,-1068.349469,3226.900698,11412.5,scw-C3-JD-24,45
OT,5b9afa21-0000-1bd2-3135-333638393333,442917.3334,-1328.268257,3233.398668,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1bd8-3135-333638393333,443000,13483.69659,1988.948945,65159.89199,scw-C3-JD-24,12
OT,5b9afa21-0000-1bdb-3135-333638393333,442917.3334,13488.12967,2250.916075,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1bde-3135-333638393333,442917.3334,13543.55798,1733.878646,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1be7-3135-333638393333,442917.3334,13515.84382,1992.39736,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1bed-3135-333638393333,443000,6802.497566,3062.471278,41759.89199,scw-C3-JD-24,18
OT,5b9afa21-0000-1bf0-3135-333638393333,442917.3334,6931.650521,3026.900692,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1bf6-3135-333638393333,442917.3334,6671.731733,3033.398662,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1bfc-3135-333638393333,443000,-1200.00161,99.99832872,41759.89199,scw-C3-JD-24,18
OT,5b9afa21-0000-1bff-3135-333638393333,442917.3334,-1070.00001,67.66666854,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1c05-3135-333638393333,442917.3334,-1330.00001,67.66666923,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c0b-3135-333638393333,443000,7224.99839,99.99832871,41759.89199,scw-C3-JD-24,18
OT,5b9afa21-0000-1c0e-3135-333638393333,442917.3334,7354.99999,67.66666852,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c14-3135-333638393333,442917.3334,7094.99999,67.66666922,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c1a-3135-333638393333,442505,13101.49953,2864.984408,66000,scw-C3-JD-24,18
OT,5b9afa21-0000-1c20-3135-333638393333,442719.9994,12876.61677,2872.486161,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1c23-3135-333638393333,442719.9994,13026.56992,2868.737332,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1c26-3135-333638393333,442719.9994,13176.52306,2864.988503,46083.67712,scw-C3-JD-24,12
OT,5b9afa21-0000-1c29-3135-333638393333,442719.9994,13326.47621,2861.239674,46083.67712,scw-C3-JD-24,18
CN,5b9afa21-0000-1c38-3135-333638393333,443000,12951.54641,2868.734266,13665.64558,scw-C3-JD-24,18
CN,5b9afa21-0000-1c3b-3135-333638393333,443000,13251.4527,2861.236608,13665.64558,scw-C3-JD-24,18
CN,5b9afa21-0000-1c41-3135-333638393333,443000,-19951.54647,2868.734266,13665.64559,scw-C3-JD-24,18
CN,5b9afa21-0000-1c44-3135-333638393333,443000,-20251.45276,2861.236608,13665.64559,scw-C3-JD-24,18
OT,5b9afa21-0000-1c47-3135-333638393333,443000,-5802.497634,3262.471284,41759.89199,scw-C3-JD-24,18
OT,5b9afa21-0000-1c4a-3135-333638393333,442917.3334,-5931.650588,3226.900698,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c50-3135-333638393333,442917.3334,-5671.731801,3233.398668,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c56-3135-333638393333,443000,-20483.69665,1988.948945,65159.89198,scw-C3-JD-24,18
OT,5b9afa21-0000-1c59-3135-333638393333,442917.3334,-20488.12973,2250.916075,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c5c-3135-333638393333,442917.3334,-20543.55803,1733.878646,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c65-3135-333638393333,442917.3334,-20515.84388,1992.39736,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1c6b-3135-333638393333,443000,-13802.49762,3062.471278,41759.89199,scw-C3-JD-24,72
OT,5b9afa21-0000-1c6e-3135-333638393333,442917.3334,-13931.65058,3026.900692,11412.5,scw-C3-JD-24,72
OT,5b9afa21-0000-1c74-3135-333638393333,442917.3334,-13671.73179,3033.398662,11412.5,scw-C3-JD-24,72
OT,5b9afa21-0000-1c7a-3135-333638393333,443000,-5799.998448,99.99832873,41759.89199,scw-C3-JD-24,72
OT,5b9afa21-0000-1c7d-3135-333638393333,442917.3334,-5930.000048,67.66666855,11412.5,scw-C3-JD-24,72
OT,5b9afa21-0000-1c83-3135-333638393333,442917.3334,-5670.000048,67.66666924,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c89-3135-333638393333,443000,-14224.99845,99.99832875,41759.89199,scw-C3-JD-24,18
OT,5b9afa21-0000-1c8c-3135-333638393333,442917.3334,-14355.00005,67.66666856,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c92-3135-333638393333,442917.3334,-14095.00005,67.66666926,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1c98-3135-333638393333,442505,-20101.49959,2864.984408,66000,scw-C3-JD-24,18
OT,5b9afa21-0000-1c9e-3135-333638393333,442719.9994,-19876.61683,2872.486161,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1ca1-3135-333638393333,442719.9994,-20026.56998,2868.737332,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1ca4-3135-333638393333,442719.9994,-20176.52312,2864.988503,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1ca7-3135-333638393333,442719.9994,-20326.47627,2861.239674,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1d13-3135-333638393333,428060.8947,-1198.852991,3208.384556,74240,scw-C3-JD-24,18
OT,5b9afa21-0000-1d1b-3135-333638393333,428060.8947,13537.49171,1994.718093,115840,scw-C3-JD-24,18
OT,5b9afa21-0000-1d23-3135-333638393333,428060.8947,6801.147,3008.384549,74240,scw-C3-JD-24,12
OT,5b9afa21-0000-1d2b-3135-333638393333,428060.8947,-1200.00001,45.8947397,74240,scw-C3-JD-24,72
OT,5b9afa21-0000-1d33-3135-333638393333,428060.8947,7224.99999,45.89473968,74240,scw-C3-JD-24,72
OT,5b9afa21-0000-1d3b-3135-333638393333,428202.4359,4100.24992,3040.001071,162500.0032,scw-C3-JD-24,72
OT,5b9afa21-0000-1d43-3135-333638393333,428202.4359,2499.999998,10.00000152,162500.0032,scw-C3-JD-24,18
OT,5b9afa21-0000-1d4b-3135-333638393333,428065,13101.49953,2864.984408,66000,scw-C3-JD-24,18
OT,5b9afa21-0000-1d53-3135-333638393333,428060.8947,-5801.147067,3208.384552,74240,scw-C3-JD-24,18
OT,5b9afa21-0000-1d5b-3135-333638393333,428060.8947,-20537.49177,1994.718093,115840,scw-C3-JD-24,18
OT,5b9afa21-0000-1d63-3135-333638393333,428060.8947,-13801.14706,3008.384545,74240,scw-C3-JD-24,18
OT,5b9afa21-0000-1d6b-3135-333638393333,428060.8947,-5800.000048,45.89473831,74240,scw-C3-JD-24,18
OT,5b9afa21-0000-1d73-3135-333638393333,428060.8947,-14225.00005,45.89473833,74240,scw-C3-JD-24,18
OT,5b9afa21-0000-1d7b-3135-333638393333,428202.4359,-11100.24998,3040.001071,162500.0032,scw-C3-JD-24,12
OT,5b9afa21-0000-1d83-3135-333638393333,428202.4359,-9500.000055,10.00000075,162500.0032,scw-C3-JD-24,18
OT,5b9afa21-0000-1d8b-3135-333638393333,428065,-20101.49959,2864.984408,66000,scw-C3-JD-24,18
OT,5b9afa21-0000-1d95-3135-333638393333,428082.6666,-1068.349469,3226.900698,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1d9b-3135-333638393333,428082.6666,-1328.268257,3233.398668,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1da7-3135-333638393333,428082.6666,13488.12967,2250.916075,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1daa-3135-333638393333,428082.6666,13543.55798,1733.878646,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1db0-3135-333638393333,428082.6666,13515.84382,1992.39736,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1db9-3135-333638393333,428082.6666,6931.650521,3026.900692,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1dbf-3135-333638393333,428082.6666,6671.731733,3033.398661,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1dc8-3135-333638393333,428082.6666,-1070.00001,67.66666824,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1dce-3135-333638393333,428082.6666,-1330.00001,67.66666894,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1dd7-3135-333638393333,428082.6666,7354.99999,67.66666822,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1ddd-3135-333638393333,428082.6666,7094.99999,67.66666892,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1de3-3135-333638393333,428495,13101.49953,2864.984408,66000,scw-C3-JD-24,18
OT,5b9afa21-0000-1df2-3135-333638393333,428280.0006,12876.61677,2872.486161,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1df5-3135-333638393333,428280.0006,13026.56992,2868.737332,46083.67712,scw-C3-JD-24,12
OT,5b9afa21-0000-1df8-3135-333638393333,428280.0006,13176.52306,2864.988503,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1dfb-3135-333638393333,428280.0006,13326.47621,2861.239674,46083.67712,scw-C3-JD-24,18
OT,5b9afa21-0000-1e04-3135-333638393333,428280.0006,-20026.56998,2868.737332,46083.67712,scw-C3-JD-24,12
