class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,edgeCount,edgeLenSum,segment_no
CN,5b8c7ab1-0006-93ca-3135-333539353735,629000,-5503.921825,3006.21786,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93ce-3135-333539353735,629000,-5271.748813,3008.883276,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93d2-3135-333539353735,629000,-5287.511613,3011.628115,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93d6-3135-333539353735,629000,-4919.715189,3017.684116,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93da-3135-333539353735,629000,-4904.109237,3021.213174,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93de-3135-333539353735,629000,-4671.936225,3023.87859,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93e2-3135-333539353735,629000,-4687.699025,3026.62343,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93e6-3135-333539353735,629000,-4319.902601,3032.679432,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93ea-3135-333539353735,629000,-4304.296649,3036.20849,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93ee-3135-333539353735,629000,-4072.123637,3038.873906,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93f2-3135-333539353735,629000,-4087.886437,3041.618746,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93f6-3135-333539353735,629000,-2927.876363,3038.873906,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93fa-3135-333539353735,629000,-2912.113563,3041.618746,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93fe-3135-333539353735,629000,-2680.097399,3032.679432,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9402-3135-333539353735,629000,-2695.703351,3036.20849,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9406-3135-333539353735,629000,-2328.063775,3023.87859,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-940a-3135-333539353735,629000,-2312.300975,3026.62343,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-940e-3135-333539353735,629000,-2080.284811,3017.684116,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9412-3135-333539353735,629000,-2095.890763,3021.213174,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9416-3135-333539353735,629000,-1728.251187,3008.883276,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-941a-3135-333539353735,629000,-1712.488388,3011.628115,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-941e-3135-333539353735,629000,-1480.472223,3002.688802,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9422-3135-333539353735,629000,-1496.078176,3006.21786,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9426-3135-333539353735,629000,-1128.4386,2993.887961,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-942a-3135-333539353735,629000,-1112.6758,2996.632801,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-942e-3135-333539353735,629000,-880.6596354,2987.693487,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9432-3135-333539353735,629000,-896.2655877,2991.222545,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9436-3135-333539353735,629000,-528.6260117,2978.892647,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-943a-3135-333539353735,629000,-512.8632119,2981.637486,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-943e-3135-333539353735,629000,-280.8470476,2972.698172,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9442-3135-333539353735,629000,-296.4529999,2976.227231,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9446-3135-333539353735,629000,71.18657617,2963.897332,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-944a-3135-333539353735,629000,86.94937592,2966.642172,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-944e-3135-333539353735,629000,318.9655403,2957.702858,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9452-3135-333539353735,629000,303.359588,2961.231916,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9456-3135-333539353735,629000,670.999164,2948.902017,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-945a-3135-333539353735,629000,686.7619638,2951.646857,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-945e-3135-333539353735,629000,918.7781281,2942.707543,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9462-3135-333539353735,629000,903.1721758,2946.236601,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9466-3135-333539353735,629000,1270.811752,2933.906703,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-946a-3135-333539353735,629000,1286.574552,2936.651542,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-946e-3135-333539353735,629000,1518.590716,2927.712229,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9472-3135-333539353735,629000,1502.984764,2931.241287,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9476-3135-333539353735,629000,1870.62434,2918.911388,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-947a-3135-333539353735,629000,1886.387139,2921.656228,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-947e-3135-333539353735,629000,2118.403304,2912.716914,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9482-3135-333539353735,629000,2102.797352,2916.245972,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9486-3135-333539353735,629000,2470.436928,2903.916074,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-948a-3135-333539353735,629000,2486.199727,2906.660913,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-948e-3135-333539353735,629000,2718.215892,2897.721599,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9492-3135-333539353735,629000,2702.609939,2901.250658,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9496-3135-333539353735,629000,3070.249515,2888.920759,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-949a-3135-333539353735,629000,3086.012315,2891.665599,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-949e-3135-333539353735,629000,3318.028479,2882.726285,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94a2-3135-333539353735,629000,3302.422527,2886.255343,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94a6-3135-333539353735,629000,4269.874691,2858.93013,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94aa-3135-333539353735,629000,4285.637491,2861.674969,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94ae-3135-333539353735,629000,4517.653655,2852.735655,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94b2-3135-333539353735,629000,4502.047703,2856.264714,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94b6-3135-333539353735,629000,4869.687279,2843.934815,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94ba-3135-333539353735,629000,4885.450079,2846.679655,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94be-3135-333539353735,629000,5117.466243,2837.740341,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94c2-3135-333539353735,629000,5101.860291,2841.269399,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94c6-3135-333539353735,629000,5469.499867,2828.939501,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94ca-3135-333539353735,629000,5485.262667,2831.68434,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94ce-3135-333539353735,629000,5717.278831,2822.745026,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94d2-3135-333539353735,629000,5701.672879,2826.274085,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94d6-3135-333539353735,629000,6069.312455,2813.944186,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94da-3135-333539353735,629000,6085.075254,2816.689025,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94de-3135-333539353735,629000,6317.091419,2807.749712,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94e2-3135-333539353735,629000,6301.485466,2811.27877,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94e6-3135-333539353735,629000,6669.125042,2798.948871,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94ea-3135-333539353735,629000,6684.887842,2801.693711,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94ee-3135-333539353735,629000,6916.904007,2792.754397,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94f2-3135-333539353735,629000,6901.298054,2796.283455,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94f6-3135-333539353735,629000,7268.93763,2783.953557,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94fa-3135-333539353735,629000,7284.70043,2786.698396,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-94fe-3135-333539353735,629000,7516.716594,2777.759082,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9502-3135-333539353735,629000,7501.110642,2781.288141,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9506-3135-333539353735,629000,7868.750218,2768.958242,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-950a-3135-333539353735,629000,7884.513018,2771.703082,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-950e-3135-333539353735,629000,8116.529182,2762.763768,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9512-3135-333539353735,629000,8100.92323,2766.292826,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9516-3135-333539353735,629000,8468.562806,2753.962928,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-951a-3135-333539353735,629000,8484.325606,2756.707767,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-951e-3135-333539353735,629000,8716.34177,2747.768453,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9522-3135-333539353735,629000,8700.735818,2751.297512,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9526-3135-333539353735,629000,9068.375394,2738.967613,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-952a-3135-333539353735,629000,9084.138194,2741.712452,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-952e-3135-333539353735,629000,9316.154358,2732.773139,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9532-3135-333539353735,629000,9300.548406,2736.302197,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9536-3135-333539353735,629000,9668.187982,2723.972298,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-953a-3135-333539353735,629000,9683.950781,2726.717138,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-953e-3135-333539353735,629000,9915.966946,2717.777824,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9542-3135-333539353735,629000,9900.360994,2721.306882,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9546-3135-333539353735,629000,10268.00057,2708.976984,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-954a-3135-333539353735,629000,10283.76337,2711.721823,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-954e-3135-333539353735,629000,10515.77953,2702.782509,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9552-3135-333539353735,629000,10500.17358,2706.311568,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9556-3135-333539353735,629000,-19027.9402,2695.763737,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-955a-3135-333539353735,629000,-19055.93196,2695.08633,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-955e-3135-333539353735,629000,-3732.910171,3078.141224,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-9562-3135-333539353735,629000,-3760.90138,3077.441442,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-9566-3135-333539353735,629000,-3239.098608,3077.44144,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-956a-3135-333539353735,629000,-3267.08984,3078.141223,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-956e-3135-333539353735,629000,12055.93197,2695.086329,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-9572-3135-333539353735,629000,12027.94019,2695.763736,189600,86400,12,2848,scw-C3-JD-27
CN,5b8c7ab1-0006-9576-3135-333539353735,629000,-11517.65366,2852.735655,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-957a-3135-333539353735,629000,-11502.0477,2856.264714,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-957e-3135-333539353735,629000,-11269.87469,2858.93013,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9582-3135-333539353735,629000,-11285.63749,2861.674969,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9586-3135-333539353735,629000,3670.062103,2873.925444,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-958a-3135-333539353735,629000,3685.824903,2876.670284,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-958e-3135-333539353735,629000,3917.841067,2867.73097,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9592-3135-333539353735,629000,3902.235115,2871.260028,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-cf24-3135-333539353939,629000,4350.000065,659.9999979,110560.0121,48000.00544,12,2136.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-cf28-3135-333539353939,629000,4350.000065,1509.999998,110560.0121,48000.00544,12,2136.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-cf2c-3135-333539353939,629000,4350.000065,2341.999998,110560.0121,48000.00544,12,2136.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-cf30-3135-333539353939,629000,4224.500065,659.9999917,204888.0226,94800.01074,12,2596.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-cf33-3135-333539353939,629000,4224.500065,1509.999992,204888.0226,94800.01074,12,2596.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-cf36-3135-333539353939,629000,4224.500065,2341.999992,204888.0226,94800.01074,12,2596.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-d219-3135-333539363030,629000,-11350.00006,659.9999979,110560.0121,48000.00544,12,2136.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-d21e-3135-333539363030,629000,-11350.00006,1509.999998,110560.0121,48000.00544,12,2136.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-d223-3135-333539363030,629000,-11350.00006,2341.999998,110560.0121,48000.00544,12,2136.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-d46b-3135-333539363030,629000,-11224.50006,659.9999917,204888.0226,94800.01074,12,2596.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-d46f-3135-333539363030,629000,-11224.50006,1509.999992,204888.0226,94800.01074,12,2596.000181,scw-C3-JD-27
CN,5b8c7ab1-0006-d473-3135-333539363030,629000,-11224.50006,2341.999992,204888.0226,94800.01074,12,2596.000181,scw-C3-JD-27
AT,5b99a857-0000-09c4-3135-333638303635,624512.7568,-20839.72943,1951.28368,654692.4135,261182.9852,144,8536.341369,scw-C3-JD-27
AT,5b99a857-0000-09cd-3135-333638303635,624000,-20209.36647,2172.516021,1450648.111,689014.2657,579,14419.26323,scw-C3-JD-27
AT,5b99a857-0000-09e2-3135-333638303635,623593,-20209.36647,2172.516021,1450648.111,689014.2657,579,14419.26323,scw-C3-JD-27
AT,5b99a857-0000-09f7-3135-333638303635,624988.992,-20042.81733,2278.185317,2258523.217,1067174.115,777,20891.91587,scw-C3-JD-27
AT,5b99a857-0000-0a14-3135-333638303635,624088.9269,-20121.69102,1536.943107,1963904.573,928368.0615,524,16248.19531,scw-C3-JD-27
AT,5b99a857-0000-1afb-3135-333638303635,624193.3149,-20828.62342,2101.894526,18364.00001,6890.000013,12,1178,scw-C3-JD-27
AT,5b99a857-0000-1aff-3135-333638303635,624091.0943,-21009.53096,2090.380165,186456.6475,74441.8389,45,3491.08081,scw-C3-JD-27
AT,5b99a857-0000-1b03-3135-333638303635,624091.0925,-20661.50502,2053.072669,186456.6475,74441.83889,45,3491.080809,scw-C3-JD-27
AT,5b99a857-0000-1b07-3135-333638303635,624091.0933,-20835.51799,2071.726567,186456.6475,74441.8389,45,3491.080809,scw-C3-JD-27
AT,5b99a857-0000-1b0b-3135-333638303635,624307.0499,-20649.23729,2162.186315,404893.6878,175759.7961,115,5359.841293,scw-C3-JD-27
AT,5b99a857-0000-1b13-3135-333638303635,624004.3439,-20803.32519,2284.120541,1080729.324,493705.9259,42,6641.164842,scw-C3-JD-27
AT,5b99a857-0000-1b17-3135-333638303635,624373.15,-20789.77984,2396.129051,799420.9188,361936.6425,42,5456.508925,scw-C3-JD-27
AT,5b99a857-0000-1b1b-3135-333638303635,624545.8583,-20853.22538,1913.255001,598543.727,209129.4449,130,9810.450408,scw-C3-JD-27
AT,5b99a857-0000-1b35-3135-333638303635,624307.0516,-20997.26324,2199.493811,404893.6877,175759.7961,115,5359.841293,scw-C3-JD-27
AT,5b99a857-0000-1b3d-3135-333638303635,624528.6215,-20982.05794,2337.920873,138856.6475,54841.83889,45,2791.08081,scw-C3-JD-27
AT,5b99a857-0000-1b41-3135-333638303635,624528.6198,-20634.03199,2300.613377,138856.6475,54841.83889,45,2791.08081,scw-C3-JD-27
AT,5b99a857-0000-1b45-3135-333638303635,624528.6205,-20808.04496,2319.267275,138856.6475,54841.83889,45,2791.08081,scw-C3-JD-27
AT,5b99a857-0000-1b49-3135-333638303635,624001.9622,-20803.99732,2331.628553,18363.99998,6889.999994,12,1178,scw-C3-JD-27
AT,5b99a857-0000-1b4d-3135-333638303635,623810.6096,-20779.37122,2561.362579,18364.00002,6890.000014,12,1178,scw-C3-JD-27
OT,5b9afa21-0000-595f-3135-333638393334,614060.8947,-1198.852991,3208.384554,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5967-3135-333638393334,614060.8947,13537.49171,1994.718093,473088,115840,18,5624,scw-C3-JD-27
OT,5b9afa21-0000-596f-3135-333638393334,614060.8947,6801.146999,3008.384547,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5977-3135-333638393334,614060.8947,-1200.00001,45.8947397,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-597f-3135-333638393334,614060.8947,7224.99999,45.89473968,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5987-3135-333638393334,614202.4359,4100.24992,3040.001071,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-598f-3135-333638393334,614202.4359,2499.999998,10.00000152,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-5997-3135-333638393334,614065,13101.49953,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-599f-3135-333638393334,614060.8947,-5801.147067,3208.384554,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-59a7-3135-333638393334,614060.8947,-20537.49177,1994.718093,473088,115840,18,5624,scw-C3-JD-27
OT,5b9afa21-0000-59af-3135-333638393334,614060.8947,-13801.14706,3008.384548,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-59b7-3135-333638393334,614060.8947,-5800.000048,45.89473831,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-59bf-3135-333638393334,614060.8947,-14225.00005,45.89473833,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-59c7-3135-333638393334,614202.4359,-11100.24998,3040.001071,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-59cf-3135-333638393334,614202.4359,-9500.000055,10.00000075,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-59d7-3135-333638393334,614065,-20101.49959,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-59e1-3135-333638393334,614082.6666,-1068.349469,3226.900698,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-59e7-3135-333638393334,614082.6666,-1328.268257,3233.398668,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-59f3-3135-333638393334,614082.6666,13488.12967,2250.916075,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-59f6-3135-333638393334,614082.6666,13543.55798,1733.878646,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-59fc-3135-333638393334,614082.6666,13515.84382,1992.39736,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a05-3135-333638393334,614082.6666,6931.650521,3026.900692,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a0b-3135-333638393334,614082.6666,6671.731734,3033.398661,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a14-3135-333638393334,614082.6666,-1070.00001,67.66666824,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a1a-3135-333638393334,614082.6666,-1330.00001,67.66666894,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a23-3135-333638393334,614082.6666,7354.99999,67.66666822,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a29-3135-333638393334,614082.6666,7094.99999,67.66666892,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a2f-3135-333638393334,614495,13101.49953,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-5a3e-3135-333638393334,614280.0006,12876.61677,2872.486161,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5a41-3135-333638393334,614280.0006,13026.56992,2868.737332,112364.2089,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5a44-3135-333638393334,614280.0006,13176.52306,2864.988503,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5a47-3135-333638393334,614280.0006,13326.47621,2861.239674,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5a50-3135-333638393334,614280.0006,-20026.56998,2868.737332,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5a5f-3135-333638393334,614082.6666,-5931.650589,3226.900698,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a65-3135-333638393334,614082.6666,-5671.731801,3233.398668,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a71-3135-333638393334,614082.6666,-20488.12973,2250.916075,30199.7013,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a74-3135-333638393334,614082.6666,-20543.55804,1733.878646,30199.7013,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a7a-3135-333638393334,614082.6666,-20515.84388,1992.39736,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a83-3135-333638393334,614082.6666,-13931.65058,3026.900692,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a89-3135-333638393334,614082.6666,-13671.73179,3033.398661,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a92-3135-333638393334,614082.6666,-5930.000048,67.66666825,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5a98-3135-333638393334,614082.6666,-5670.000048,67.66666894,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5aa1-3135-333638393334,614082.6666,-14355.00005,67.66666826,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5aa7-3135-333638393334,614082.6666,-14095.00005,67.66666896,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5aad-3135-333638393334,614495,-20101.49959,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-5abc-3135-333638393334,614280.0006,-19876.61683,2872.486161,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5abf-3135-333638393334,614280.0006,-20176.52312,2864.988503,112364.2089,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5ac2-3135-333638393334,614280.0006,-20326.47627,2861.239674,112364.2089,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5b21-3135-333638393334,628939.1053,-1198.852991,3208.384554,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5b29-3135-333638393334,628939.1053,13537.49171,1994.718093,473088,115840,18,5624,scw-C3-JD-27
OT,5b9afa21-0000-5b31-3135-333638393334,628939.1053,6801.146999,3008.384548,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5b39-3135-333638393334,628939.1053,-1200.00001,45.89473831,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5b41-3135-333638393334,628939.1053,7224.99999,45.89473829,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5b49-3135-333638393334,628797.5641,4100.24992,3040.001071,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-5b51-3135-333638393334,628797.5641,2499.999998,10.00000152,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-5b59-3135-333638393334,628935,13101.49953,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-5b61-3135-333638393334,628939.1053,-5801.147067,3208.384554,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5b69-3135-333638393334,628939.1053,-20537.49177,1994.718093,473088,115840,18,5624,scw-C3-JD-27
OT,5b9afa21-0000-5b71-3135-333638393334,628939.1053,-13801.14706,3008.384547,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5b79-3135-333638393334,628939.1053,-5800.000048,45.89473971,306688,74240,18,4064,scw-C3-JD-27
OT,5b9afa21-0000-5b81-3135-333638393334,628939.1053,-14225.00005,45.89473972,306688,74240,18,4064,scw-C3-JD-27
